MAZES_p_TCGAb_427_NSP_GenomeWideSNP_6_D02_1521670.CEL TCGA-3M-AB46
MAZES_p_TCGAb_427_NSP_GenomeWideSNP_6_B08_1521652.CEL TCGA-3M-AB47
SLITS_p_TCGA_b95_SNP_N_GenomeWideSNP_6_D10_764270.CEL TCGA-B7-5816
SLITS_p_TCGA_b95_SNP_N_GenomeWideSNP_6_E01_764140.CEL TCGA-B7-5818
SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_D11_1365146.CEL TCGA-B7-A5TI
SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_E01_1365058.CEL TCGA-B7-A5TJ
SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_E03_1365088.CEL TCGA-B7-A5TK
SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_E05_1365116.CEL TCGA-B7-A5TN
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_D04_802146.CEL TCGA-BR-6452
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_A08_802194.CEL TCGA-BR-6455
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_A03_802220.CEL TCGA-BR-6456
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_C05_802240.CEL TCGA-BR-6457
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_F12_802282.CEL TCGA-BR-6458
ODDLY_p_TCGASNP_165_184_N_GenomeWideSNP_6_E06_1051690.CEL TCGA-BR-6563
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_G11_809400.CEL TCGA-BR-6564
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_G01_802306.CEL TCGA-BR-6565
GUCKS_p_TCGA_b129_140_SNP_N_GenomeWideSNP_6_G03_802198.CEL TCGA-BR-6566
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_C12_809326.CEL TCGA-BR-6705
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_D02_809398.CEL TCGA-BR-6706
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_D05_809494.CEL TCGA-BR-6707
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_D06_809336.CEL TCGA-BR-6709
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_H01_809366.CEL TCGA-BR-6710
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_D10_809350.CEL TCGA-BR-6801
TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_C07_809440.CEL TCGA-BR-6802
