HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_D10_1390614.CEL TCGA-P7-A5NX
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_F04_1390514.CEL TCGA-P7-A5NY
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_D03_1390696.CEL TCGA-P8-A5KC
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_B12_1390704.CEL TCGA-P8-A5KD
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_D12_1390672.CEL TCGA-P8-A6RX
FORUM_p_TCGAb_366_P02_NSP_GenomeWideSNP_6_H09_1390942.CEL TCGA-P8-A6RY
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_A03_1390590.CEL TCGA-PR-A5PF
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_B06_1390594.CEL TCGA-PR-A5PG
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_D08_1390572.CEL TCGA-PR-A5PH
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_F07_1390656.CEL TCGA-QR-A6GO
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_D08_1390700.CEL TCGA-QR-A6GR
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_B08_1390808.CEL TCGA-QR-A6GS
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_D10_1390758.CEL TCGA-QR-A6GT
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_C05_1390718.CEL TCGA-QR-A6GU
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_H09_1390670.CEL TCGA-QR-A6GW
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_B12_1390492.CEL TCGA-QR-A6GX
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_E06_1390504.CEL TCGA-QR-A6GY
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_F09_1390646.CEL TCGA-QR-A6GZ
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_C07_1390730.CEL TCGA-QR-A6H0
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_B04_1390852.CEL TCGA-QR-A6H1
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_E12_1390840.CEL TCGA-QR-A6H2
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_C09_1390702.CEL TCGA-QR-A6H3
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_A12_1390526.CEL TCGA-QR-A6H4
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_C04_1390632.CEL TCGA-QR-A6H5
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_E04_1390536.CEL TCGA-QR-A6H6
HOOLY_p_TCGAb_366_P04_NSP_GenomeWideSNP_6_F12_1390602.CEL TCGA-QR-A6ZZ
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_C11_1390856.CEL TCGA-QR-A700
SABOT_p_TCGAb_366_P03_NSP_GenomeWideSNP_6_A12_1390760.CEL TCGA-QR-A702
