CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_A08_1464314.CEL TCGA-2A-A8VL
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_C04_1464438.CEL TCGA-2A-A8VO
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_A12_1464372.CEL TCGA-2A-A8VT
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_F02_1464280.CEL TCGA-2A-A8VV
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_D12_1464298.CEL TCGA-2A-A8VX
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_E08_1464274.CEL TCGA-2A-A8W1
CYMES_p_TCGAb_389_390_NSP_GenomeWideSNP_6_B02_1464294.CEL TCGA-2A-A8W3
SNAKE_p_TCGAb_429_NSP_GenomeWideSNP_6_E06_1521146.CEL TCGA-2A-AAYF
SNAKE_p_TCGAb_429_NSP_GenomeWideSNP_6_F12_1521112.CEL TCGA-2A-AAYO
MICHE_p_TCGAb_428_429_NSP_GenomeWideSNP_6_G01_1521490.CEL TCGA-2A-AAYU
MICHE_p_TCGAb_428_429_NSP_GenomeWideSNP_6_E11_1521424.CEL TCGA-4L-AA1F
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_B07_755608.CEL TCGA-CH-5737
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_A10_755662.CEL TCGA-CH-5738
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_C02_755728.CEL TCGA-CH-5739
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_E11_755648.CEL TCGA-CH-5740
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_C09_755588.CEL TCGA-CH-5741
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_D02_755628.CEL TCGA-CH-5743
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_D08_755644.CEL TCGA-CH-5744
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_B06_755666.CEL TCGA-CH-5745
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_E03_755656.CEL TCGA-CH-5746
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_B10_755618.CEL TCGA-CH-5748
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_E07_755746.CEL TCGA-CH-5750
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_C05_755620.CEL TCGA-CH-5751
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_A12_755740.CEL TCGA-CH-5752
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_F02_755602.CEL TCGA-CH-5753
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_B03_755596.CEL TCGA-CH-5754
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_B11_755650.CEL TCGA-CH-5788
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_E09_755754.CEL TCGA-CH-5789
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_C06_755748.CEL TCGA-CH-5790
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_C10_755706.CEL TCGA-CH-5791
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_D04_755708.CEL TCGA-CH-5792
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_A01_755686.CEL TCGA-CH-5794
CLEAR_p_TCGA_b91_SNP_1N_GenomeWideSNP_6_D10_755684.CEL TCGA-EJ-5494
VOLVA_p_TCGA_b91_SNP_2N_GenomeWideSNP_6_D06_755464.CEL TCGA-EJ-5495
VOLVA_p_TCGA_b91_SNP_2N_GenomeWideSNP_6_D07_755560.CEL TCGA-EJ-5496
