DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_F06_1464696.CEL TCGA-3Z-A93Z
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E10_1464642.CEL TCGA-6D-AA2E
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D05_1377386.CEL TCGA-A3-A6NI
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D08_1377404.CEL TCGA-A3-A6NJ
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_C09_1377388.CEL TCGA-A3-A6NL
MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_C07_1377570.CEL TCGA-A3-A6NN
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_F10_1464732.CEL TCGA-A3-A8CQ
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_G04_1464688.CEL TCGA-A3-A8OU
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_G06_1464708.CEL TCGA-A3-A8OV
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E12_1464808.CEL TCGA-A3-A8OW
DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_E08_1464704.CEL TCGA-A3-A8OX
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_F10_697238.CEL TCGA-AK-3425
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_E08_680170.CEL TCGA-AK-3426
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_A10_585022.CEL TCGA-AK-3427
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_G02_697232.CEL TCGA-AK-3428
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_A07_680116.CEL TCGA-AK-3429
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_B06_680132.CEL TCGA-AK-3430
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_G06_697326.CEL TCGA-AK-3431
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_G10_697344.CEL TCGA-AK-3433
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_H02_697212.CEL TCGA-AK-3434
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_F01_680064.CEL TCGA-AK-3436
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_A04_707094.CEL TCGA-AK-3440
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_C08_584962.CEL TCGA-AK-3443
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_D07_584894.CEL TCGA-AK-3444
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_B10_697342.CEL TCGA-AK-3445
BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E05_584916.CEL TCGA-AK-3447
PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_C02_697322.CEL TCGA-AK-3450
SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_B04_680054.CEL TCGA-AK-3451
