MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_C12_1486952.CEL TCGA-4P-AA8J
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C08_730494.CEL TCGA-BA-4074
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_A10_730404.CEL TCGA-BA-4075
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B01_730418.CEL TCGA-BA-4076
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B06_730476.CEL TCGA-BA-4077
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B08_730420.CEL TCGA-BA-4078
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_C08_734702.CEL TCGA-BA-5149
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B10_730508.CEL TCGA-BA-5151
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_B01_809130.CEL TCGA-BA-5152
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C02_730354.CEL TCGA-BA-5153
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_A07_734652.CEL TCGA-BA-5555
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_C12_734662.CEL TCGA-BA-5556
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D03_734666.CEL TCGA-BA-5557
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B07_734788.CEL TCGA-BA-5558
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B10_734774.CEL TCGA-BA-5559
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_D06_831646.CEL TCGA-BA-6868
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_B07_809194.CEL TCGA-BA-6869
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_E02_809260.CEL TCGA-BA-6870
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_E07_809188.CEL TCGA-BA-6871
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_C06_809136.CEL TCGA-BA-6872
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_A05_809290.CEL TCGA-BA-6873
BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G08_863390.CEL TCGA-BA-7269
BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_B12_1320554.CEL TCGA-BA-A4IF
BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_A12_1320526.CEL TCGA-BA-A4IG
BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_B02_1320630.CEL TCGA-BA-A4IH
BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_A09_1320510.CEL TCGA-BA-A4II
CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_C05_1365304.CEL TCGA-BA-A6D8
